run_id,generation_id,variation_id,format_id,attempt_id,structure,task,text_prompt,image_prompt,response,predicted,ground_truth,match,similarity,node_font,node_color,node_shape,edge_width,arrow_style,num_nodes,resolution,task_id,image_id
11,1-0,2,1,2,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_2-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_497198d2-eb89-4916-b164-0ec3bb4c7c79.png," [16, 5, 58]","[16, 5, 58]","[58, 16, 5]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,20d841b2-645e-424c-b788-23bfa8fc5d72,497198d2-eb89-4916-b164-0ec3bb4c7c79
12,1-0,2,1,3,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_2-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_497198d2-eb89-4916-b164-0ec3bb4c7c79.png," [16, 5, 58]","[16, 5, 58]","[58, 16, 5]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,20d841b2-645e-424c-b788-23bfa8fc5d72,497198d2-eb89-4916-b164-0ec3bb4c7c79
13,1-0,2,1,1,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_2-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_497198d2-eb89-4916-b164-0ec3bb4c7c79.png," [16, 5, 58]","[16, 5, 58]","[16, 5, 58]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,928ff220-c7b4-4b91-8cb7-65ccd81ce683,497198d2-eb89-4916-b164-0ec3bb4c7c79
14,1-0,2,1,2,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_2-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_497198d2-eb89-4916-b164-0ec3bb4c7c79.png," [16, 5, 58]","[16, 5, 58]","[16, 5, 58]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,928ff220-c7b4-4b91-8cb7-65ccd81ce683,497198d2-eb89-4916-b164-0ec3bb4c7c79
15,1-0,2,1,3,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_2-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_497198d2-eb89-4916-b164-0ec3bb4c7c79.png," [16, 5, 58]","[16, 5, 58]","[16, 5, 58]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,928ff220-c7b4-4b91-8cb7-65ccd81ce683,497198d2-eb89-4916-b164-0ec3bb4c7c79
16,1-0,2,1,1,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_2-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_497198d2-eb89-4916-b164-0ec3bb4c7c79.png," [5, 16, 58]","[5, 16, 58]","[5, 16, 58]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,66227095-dd96-4d89-b58b-cd324f11e62e,497198d2-eb89-4916-b164-0ec3bb4c7c79
17,1-0,2,1,2,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_2-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_497198d2-eb89-4916-b164-0ec3bb4c7c79.png," [5, 16, 58]","[5, 16, 58]","[5, 16, 58]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,66227095-dd96-4d89-b58b-cd324f11e62e,497198d2-eb89-4916-b164-0ec3bb4c7c79
18,1-0,2,1,3,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_2-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_497198d2-eb89-4916-b164-0ec3bb4c7c79.png," `[16, 5, 58]`","[16, 5, 58]","[5, 16, 58]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,66227095-dd96-4d89-b58b-cd324f11e62e,497198d2-eb89-4916-b164-0ec3bb4c7c79
19,1-0,3,1,1,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_3-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_68c882a9-e4a0-440e-90ab-4083baf5f10f.png," [24, 49, 7]","[24, 49, 7]","[7, 24, 49]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,b94f4b54-ab3c-499b-b017-2a6391d084b6,68c882a9-e4a0-440e-90ab-4083baf5f10f
20,1-0,3,1,2,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_3-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_68c882a9-e4a0-440e-90ab-4083baf5f10f.png," [24, 49, 7]","[24, 49, 7]","[7, 24, 49]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,b94f4b54-ab3c-499b-b017-2a6391d084b6,68c882a9-e4a0-440e-90ab-4083baf5f10f
21,1-0,3,1,3,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_3-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_68c882a9-e4a0-440e-90ab-4083baf5f10f.png," [24, 49, 7]","[24, 49, 7]","[7, 24, 49]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,b94f4b54-ab3c-499b-b017-2a6391d084b6,68c882a9-e4a0-440e-90ab-4083baf5f10f
22,1-0,3,1,1,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_3-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_68c882a9-e4a0-440e-90ab-4083baf5f10f.png," [24, 49, 7]","[24, 49, 7]","[24, 49, 7]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,718948dc-c33a-4ffe-b8cb-1e4e5b36846c,68c882a9-e4a0-440e-90ab-4083baf5f10f
23,1-0,3,1,2,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_3-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_68c882a9-e4a0-440e-90ab-4083baf5f10f.png," `[24, 49, 7]`","[24, 49, 7]","[24, 49, 7]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,718948dc-c33a-4ffe-b8cb-1e4e5b36846c,68c882a9-e4a0-440e-90ab-4083baf5f10f
24,1-0,3,1,3,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_3-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_68c882a9-e4a0-440e-90ab-4083baf5f10f.png," `[24, 49, 7]`","[24, 49, 7]","[24, 49, 7]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,718948dc-c33a-4ffe-b8cb-1e4e5b36846c,68c882a9-e4a0-440e-90ab-4083baf5f10f
25,1-0,3,1,1,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_3-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_68c882a9-e4a0-440e-90ab-4083baf5f10f.png," `[24, 49, 7]`","[24, 49, 7]","[49, 24, 7]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,3ad9a899-69d1-4d4e-9fb9-ecedc8389d32,68c882a9-e4a0-440e-90ab-4083baf5f10f
26,1-0,3,1,2,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_3-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_68c882a9-e4a0-440e-90ab-4083baf5f10f.png," `[24, 49, 7]`","[24, 49, 7]","[49, 24, 7]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,3ad9a899-69d1-4d4e-9fb9-ecedc8389d32,68c882a9-e4a0-440e-90ab-4083baf5f10f
27,1-0,3,1,3,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_3-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_68c882a9-e4a0-440e-90ab-4083baf5f10f.png," `[24, 49, 7]`","[24, 49, 7]","[49, 24, 7]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,3ad9a899-69d1-4d4e-9fb9-ecedc8389d32,68c882a9-e4a0-440e-90ab-4083baf5f10f
28,1-0,4,1,1,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_4-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_54f7eefa-436c-4c28-b8d5-c72044ff4e07.png," `[80, 32, 21]`","[80, 32, 21]","[32, 80, 21]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,7668ac25-e36e-4493-a2d4-3308c83c32a0,54f7eefa-436c-4c28-b8d5-c72044ff4e07
29,1-0,4,1,2,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_4-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_54f7eefa-436c-4c28-b8d5-c72044ff4e07.png," `[80, 32, 21]`","[80, 32, 21]","[32, 80, 21]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,7668ac25-e36e-4493-a2d4-3308c83c32a0,54f7eefa-436c-4c28-b8d5-c72044ff4e07
30,1-0,4,1,3,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_4-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_54f7eefa-436c-4c28-b8d5-c72044ff4e07.png," `[80, 32, 21]`","[80, 32, 21]","[32, 80, 21]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,7668ac25-e36e-4493-a2d4-3308c83c32a0,54f7eefa-436c-4c28-b8d5-c72044ff4e07
31,1-0,4,1,1,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_4-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_54f7eefa-436c-4c28-b8d5-c72044ff4e07.png," `[80, 21, 32]`","[80, 21, 32]","[80, 21, 32]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,61c87608-af17-415a-ae0e-1ff7c6486752,54f7eefa-436c-4c28-b8d5-c72044ff4e07
32,1-0,4,1,2,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_4-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_54f7eefa-436c-4c28-b8d5-c72044ff4e07.png," `[80, 21, 32]`","[80, 21, 32]","[80, 21, 32]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,61c87608-af17-415a-ae0e-1ff7c6486752,54f7eefa-436c-4c28-b8d5-c72044ff4e07
33,1-0,4,1,3,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_4-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_54f7eefa-436c-4c28-b8d5-c72044ff4e07.png," `[80, 21, 32]`","[80, 21, 32]","[80, 21, 32]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,61c87608-af17-415a-ae0e-1ff7c6486752,54f7eefa-436c-4c28-b8d5-c72044ff4e07
34,1-0,4,1,1,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_4-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_54f7eefa-436c-4c28-b8d5-c72044ff4e07.png," `[21, 32, 80]`","[21, 32, 80]","[21, 80, 32]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,6ca00fae-f197-40f1-9bda-4dc828088889,54f7eefa-436c-4c28-b8d5-c72044ff4e07
35,1-0,4,1,2,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_4-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_54f7eefa-436c-4c28-b8d5-c72044ff4e07.png," `[21, 32, 80]`","[21, 32, 80]","[21, 80, 32]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,6ca00fae-f197-40f1-9bda-4dc828088889,54f7eefa-436c-4c28-b8d5-c72044ff4e07
36,1-0,4,1,3,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_4-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_54f7eefa-436c-4c28-b8d5-c72044ff4e07.png," `[21, 32, 80]`","[21, 32, 80]","[21, 80, 32]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,6ca00fae-f197-40f1-9bda-4dc828088889,54f7eefa-436c-4c28-b8d5-c72044ff4e07
37,1-0,5,1,1,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_5-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_c9920452-9f1f-41bd-a1a7-ad70d868eb3f.png," [25, 70, 83]","[25, 70, 83]","[83, 25, 70]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,2b786e88-40dc-4f54-bf14-349d9b5cdd36,c9920452-9f1f-41bd-a1a7-ad70d868eb3f
38,1-0,5,1,2,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_5-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_c9920452-9f1f-41bd-a1a7-ad70d868eb3f.png," [25, 70, 83]","[25, 70, 83]","[83, 25, 70]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,2b786e88-40dc-4f54-bf14-349d9b5cdd36,c9920452-9f1f-41bd-a1a7-ad70d868eb3f
39,1-0,5,1,3,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_5-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_c9920452-9f1f-41bd-a1a7-ad70d868eb3f.png," [25, 70, 83]","[25, 70, 83]","[83, 25, 70]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,2b786e88-40dc-4f54-bf14-349d9b5cdd36,c9920452-9f1f-41bd-a1a7-ad70d868eb3f
40,1-0,5,1,1,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_5-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_c9920452-9f1f-41bd-a1a7-ad70d868eb3f.png," `[25, 70, 83]`","[25, 70, 83]","[25, 70, 83]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,4d60b3c4-35fb-417f-a1e7-74dc3a427b70,c9920452-9f1f-41bd-a1a7-ad70d868eb3f
41,1-0,5,1,2,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_5-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_c9920452-9f1f-41bd-a1a7-ad70d868eb3f.png," [25, 70, 83]","[25, 70, 83]","[25, 70, 83]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,4d60b3c4-35fb-417f-a1e7-74dc3a427b70,c9920452-9f1f-41bd-a1a7-ad70d868eb3f
42,1-0,5,1,3,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_5-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_c9920452-9f1f-41bd-a1a7-ad70d868eb3f.png," `[25, 70, 83]`","[25, 70, 83]","[25, 70, 83]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,4d60b3c4-35fb-417f-a1e7-74dc3a427b70,c9920452-9f1f-41bd-a1a7-ad70d868eb3f
43,1-0,5,1,1,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_5-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_c9920452-9f1f-41bd-a1a7-ad70d868eb3f.png," `[25, 70, 83]`","[25, 70, 83]","[70, 25, 83]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,2de016c2-8da0-4182-99c1-0ca51bcab1de,c9920452-9f1f-41bd-a1a7-ad70d868eb3f
44,1-0,5,1,2,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_5-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_c9920452-9f1f-41bd-a1a7-ad70d868eb3f.png," `[25, 70, 83]`","[25, 70, 83]","[70, 25, 83]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,2de016c2-8da0-4182-99c1-0ca51bcab1de,c9920452-9f1f-41bd-a1a7-ad70d868eb3f
45,1-0,5,1,3,binary_tree,post_order,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit-gen_1_0-var_5-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_c9920452-9f1f-41bd-a1a7-ad70d868eb3f.png," `[25, 70, 83]`","[25, 70, 83]","[70, 25, 83]",False,33.33333333333333,sans-serif,#fee4b3,o,1.0,-|>,3,512,2de016c2-8da0-4182-99c1-0ca51bcab1de,c9920452-9f1f-41bd-a1a7-ad70d868eb3f
46,1-1,1,1,1,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_e777f409-121d-4ec3-baf1-22b98b0236a1.png," [49, 90, 8]","[49, 90, 8]","[49, 90, 8]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,5ab1195d-ccd9-488b-83b6-d7bc6c90df3e,e777f409-121d-4ec3-baf1-22b98b0236a1
47,1-1,1,1,2,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_e777f409-121d-4ec3-baf1-22b98b0236a1.png," `[49, 90, 8]`","[49, 90, 8]","[49, 90, 8]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,5ab1195d-ccd9-488b-83b6-d7bc6c90df3e,e777f409-121d-4ec3-baf1-22b98b0236a1
48,1-1,1,1,3,binary_tree,pre_order,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_e777f409-121d-4ec3-baf1-22b98b0236a1.png," [49, 90, 8]","[49, 90, 8]","[49, 90, 8]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,5ab1195d-ccd9-488b-83b6-d7bc6c90df3e,e777f409-121d-4ec3-baf1-22b98b0236a1
49,1-1,1,1,1,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_e777f409-121d-4ec3-baf1-22b98b0236a1.png," [90, 49, 8]","[90, 49, 8]","[90, 49, 8]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,b1bdc058-ec0f-457d-bd10-1d5b05c5754a,e777f409-121d-4ec3-baf1-22b98b0236a1
50,1-1,1,1,2,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_e777f409-121d-4ec3-baf1-22b98b0236a1.png," `[90, 49, 8]`","[90, 49, 8]","[90, 49, 8]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,b1bdc058-ec0f-457d-bd10-1d5b05c5754a,e777f409-121d-4ec3-baf1-22b98b0236a1
51,1-1,1,1,3,binary_tree,in_order,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_fee4b3-fnt_sansserif-shp_o-arw_0-res_512-idn_e777f409-121d-4ec3-baf1-22b98b0236a1.png," [90, 49, 8]","[90, 49, 8]","[90, 49, 8]",True,100.0,sans-serif,#fee4b3,o,1.0,-|>,3,512,b1bdc058-ec0f-457d-bd10-1d5b05c5754a,e777f409-121d-4ec3-baf1-22b98b0236a1
