n_generation,n_variation,n_format,structure,text_task,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,node_font,node_color,edge_width,task_id,attempt,num_nodes
2,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-8eb7517a-ad58-428e-89f3-4cd30d9b683d.png," [81, 13, 53, 61]","'81, 13, 53, 61'","[81, 13, 53, 61]",True,sans-serif,#fee4b3,1.0,37b1c1a0-b000-44ea-a3d2-e33f25f8a2de,2,4
2,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-8eb7517a-ad58-428e-89f3-4cd30d9b683d.png," [81, 13, 53, 61]","'81, 13, 53, 61'","[81, 13, 53, 61]",True,sans-serif,#fee4b3,1.0,37b1c1a0-b000-44ea-a3d2-e33f25f8a2de,3,4
2,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-8eb7517a-ad58-428e-89f3-4cd30d9b683d.png," [61, 13, 81, 53]","'61, 13, 81, 53'","[61, 13, 81, 53]",True,sans-serif,#fee4b3,1.0,16210a69-64e7-48d0-bb96-fe9842c43d13,1,4
2,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-8eb7517a-ad58-428e-89f3-4cd30d9b683d.png," [61, 13, 81, 53]","'61, 13, 81, 53'","[61, 13, 81, 53]",True,sans-serif,#fee4b3,1.0,16210a69-64e7-48d0-bb96-fe9842c43d13,2,4
2,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-8eb7517a-ad58-428e-89f3-4cd30d9b683d.png," [61, 13, 81, 53]","'61, 13, 81, 53'","[61, 13, 81, 53]",True,sans-serif,#fee4b3,1.0,16210a69-64e7-48d0-bb96-fe9842c43d13,3,4
2,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-8eb7517a-ad58-428e-89f3-4cd30d9b683d.png," [81, 13, 61, 53]","'81, 13, 61, 53'","[81, 13, 61, 53]",True,sans-serif,#fee4b3,1.0,8ca0e5ec-9db2-4708-9603-bf5819577ceb,1,4
2,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-8eb7517a-ad58-428e-89f3-4cd30d9b683d.png," [81, 13, 61, 53]","'81, 13, 61, 53'","[81, 13, 61, 53]",True,sans-serif,#fee4b3,1.0,8ca0e5ec-9db2-4708-9603-bf5819577ceb,2,4
2,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-8eb7517a-ad58-428e-89f3-4cd30d9b683d.png," [81, 13, 61, 53]","'81, 13, 61, 53'","[81, 13, 61, 53]",True,sans-serif,#fee4b3,1.0,8ca0e5ec-9db2-4708-9603-bf5819577ceb,3,4
3,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-3_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-dc58bbfa-839b-470d-8303-123ad7989d67.png," [69, 40, 2, 74, 17]","'69, 40, 2, 74, 17'","[69, 40, 2, 74, 17]",True,sans-serif,#fee4b3,1.0,1b4fd316-44a6-4b77-9afe-517ec298376f,1,5
3,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-3_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-dc58bbfa-839b-470d-8303-123ad7989d67.png," [69, 40, 2, 74, 17]","'69, 40, 2, 74, 17'","[69, 40, 2, 74, 17]",True,sans-serif,#fee4b3,1.0,1b4fd316-44a6-4b77-9afe-517ec298376f,2,5
3,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-3_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-dc58bbfa-839b-470d-8303-123ad7989d67.png," [69, 40, 2, 74, 17]","'69, 40, 2, 74, 17'","[69, 40, 2, 74, 17]",True,sans-serif,#fee4b3,1.0,1b4fd316-44a6-4b77-9afe-517ec298376f,3,5
3,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-3_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-dc58bbfa-839b-470d-8303-123ad7989d67.png," [17, 2, 69, 40, 74]","'17, 2, 69, 40, 74'","[17, 2, 69, 40, 74]",True,sans-serif,#fee4b3,1.0,bd35f5f3-e3f1-4086-a436-773c2dafbf15,1,5
3,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-3_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-dc58bbfa-839b-470d-8303-123ad7989d67.png," [17, 2, 69, 40, 74]","'17, 2, 69, 40, 74'","[17, 2, 69, 40, 74]",True,sans-serif,#fee4b3,1.0,bd35f5f3-e3f1-4086-a436-773c2dafbf15,2,5
3,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-3_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-dc58bbfa-839b-470d-8303-123ad7989d67.png," [17, 2, 69, 40, 74]","'17, 2, 69, 40, 74'","[17, 2, 69, 40, 74]",True,sans-serif,#fee4b3,1.0,bd35f5f3-e3f1-4086-a436-773c2dafbf15,3,5
3,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-3_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-dc58bbfa-839b-470d-8303-123ad7989d67.png," [2, 69, 40, 17, 74]","'2, 69, 40, 17, 74'","[69, 2, 40, 17, 74]",False,sans-serif,#fee4b3,1.0,9b7b8e3f-d9dd-40ea-8c45-883c34c6b629,1,5
3,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-3_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-dc58bbfa-839b-470d-8303-123ad7989d67.png," [2, 69, 40, 17, 74]","'2, 69, 40, 17, 74'","[69, 2, 40, 17, 74]",False,sans-serif,#fee4b3,1.0,9b7b8e3f-d9dd-40ea-8c45-883c34c6b629,2,5
3,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-3_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-dc58bbfa-839b-470d-8303-123ad7989d67.png," [2, 69, 40, 17, 74]","'2, 69, 40, 17, 74'","[69, 2, 40, 17, 74]",False,sans-serif,#fee4b3,1.0,9b7b8e3f-d9dd-40ea-8c45-883c34c6b629,3,5
4,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-4_gen-4_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-a957d860-7e37-40f9-afbe-00bbaeaab1de.png," [63, 13, 79, 75, 79, 37]","'63, 13, 79, 75, 79, 37'","[63, 13, 79, 79, 75, 37]",False,sans-serif,#fee4b3,1.0,85a64423-1f38-4a10-969b-3d697540089e,1,6
4,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-4_gen-4_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-a957d860-7e37-40f9-afbe-00bbaeaab1de.png," [63, 13, 79, 75, 79, 37]","'63, 13, 79, 75, 79, 37'","[63, 13, 79, 79, 75, 37]",False,sans-serif,#fee4b3,1.0,85a64423-1f38-4a10-969b-3d697540089e,2,6
4,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-4_gen-4_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-a957d860-7e37-40f9-afbe-00bbaeaab1de.png," [63, 13, 79, 75, 79, 37]","'63, 13, 79, 75, 79, 37'","[63, 13, 79, 79, 75, 37]",False,sans-serif,#fee4b3,1.0,85a64423-1f38-4a10-969b-3d697540089e,3,6
4,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-4_gen-4_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-a957d860-7e37-40f9-afbe-00bbaeaab1de.png," [37, 79, 63, 13, 75, 79]","'37, 79, 63, 13, 75, 79'","[37, 79, 63, 13, 75, 79]",True,sans-serif,#fee4b3,1.0,4ad53d7e-a096-4ab3-8a5f-bf377ec7cc73,1,6
4,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-4_gen-4_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-a957d860-7e37-40f9-afbe-00bbaeaab1de.png," [37, 79, 63, 13, 75, 79]","'37, 79, 63, 13, 75, 79'","[37, 79, 63, 13, 75, 79]",True,sans-serif,#fee4b3,1.0,4ad53d7e-a096-4ab3-8a5f-bf377ec7cc73,2,6
4,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-4_gen-4_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-a957d860-7e37-40f9-afbe-00bbaeaab1de.png," [37, 79, 63, 13, 75, 79]","'37, 79, 63, 13, 75, 79'","[37, 79, 63, 13, 75, 79]",True,sans-serif,#fee4b3,1.0,4ad53d7e-a096-4ab3-8a5f-bf377ec7cc73,3,6
4,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-4_gen-4_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-a957d860-7e37-40f9-afbe-00bbaeaab1de.png," [63, 13, 79, 37, 75, 79]","'63, 13, 79, 37, 75, 79'","[63, 79, 13, 37, 79, 75]",False,sans-serif,#fee4b3,1.0,45895c2d-0a01-47b5-a69e-2dd2df714b70,1,6
4,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-4_gen-4_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-a957d860-7e37-40f9-afbe-00bbaeaab1de.png," [63, 79, 13, 37, 75, 79]","'63, 79, 13, 37, 75, 79'","[63, 79, 13, 37, 79, 75]",False,sans-serif,#fee4b3,1.0,45895c2d-0a01-47b5-a69e-2dd2df714b70,2,6
4,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-4_gen-4_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-a957d860-7e37-40f9-afbe-00bbaeaab1de.png," [63, 79, 13, 37, 75, 79]","'63, 79, 13, 37, 75, 79'","[63, 79, 13, 37, 79, 75]",False,sans-serif,#fee4b3,1.0,45895c2d-0a01-47b5-a69e-2dd2df714b70,3,6
5,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-5_gen-5_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-d61514a2-cf65-4b7b-84f2-8e03e9e8a3f4.png," [74, 13, 49, 30, 78, 21, 33]","'74, 13, 49, 30, 78, 21, 33'","[74, 13, 49, 30, 78, 21, 33]",True,sans-serif,#fee4b3,1.0,508f8826-f041-4220-8e0f-f37a076f547f,1,7
5,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-5_gen-5_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-d61514a2-cf65-4b7b-84f2-8e03e9e8a3f4.png," [74, 13, 49, 30, 78, 21, 33]","'74, 13, 49, 30, 78, 21, 33'","[74, 13, 49, 30, 78, 21, 33]",True,sans-serif,#fee4b3,1.0,508f8826-f041-4220-8e0f-f37a076f547f,2,7
5,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-5_gen-5_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-d61514a2-cf65-4b7b-84f2-8e03e9e8a3f4.png," [74, 13, 49, 30, 78, 21, 33]","'74, 13, 49, 30, 78, 21, 33'","[74, 13, 49, 30, 78, 21, 33]",True,sans-serif,#fee4b3,1.0,508f8826-f041-4220-8e0f-f37a076f547f,3,7
5,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-5_gen-5_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-d61514a2-cf65-4b7b-84f2-8e03e9e8a3f4.png," [33, 49, 74, 13, 21, 30, 78]","'33, 49, 74, 13, 21, 30, 78'","[33, 49, 74, 13, 21, 30, 78]",True,sans-serif,#fee4b3,1.0,dc4bbbf2-2089-4758-bcbf-14b0c39b48b9,1,7
5,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-5_gen-5_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-d61514a2-cf65-4b7b-84f2-8e03e9e8a3f4.png," `[33, 49, 74, 13, 21, 30, 78]`","'33, 49, 74, 13, 21, 30, 78'","[33, 49, 74, 13, 21, 30, 78]",True,sans-serif,#fee4b3,1.0,dc4bbbf2-2089-4758-bcbf-14b0c39b48b9,2,7
5,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-5_gen-5_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-d61514a2-cf65-4b7b-84f2-8e03e9e8a3f4.png," [33, 49, 74, 13, 21, 30, 78]","'33, 49, 74, 13, 21, 30, 78'","[33, 49, 74, 13, 21, 30, 78]",True,sans-serif,#fee4b3,1.0,dc4bbbf2-2089-4758-bcbf-14b0c39b48b9,3,7
5,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-5_gen-5_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-d61514a2-cf65-4b7b-84f2-8e03e9e8a3f4.png," [74, 13, 49, 33, 30, 21, 78]","'74, 13, 49, 33, 30, 21, 78'","[74, 49, 13, 33, 30, 21, 78]",False,sans-serif,#fee4b3,1.0,630057fe-c8f2-4707-ae7b-06364b6896c3,1,7
5,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-5_gen-5_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-d61514a2-cf65-4b7b-84f2-8e03e9e8a3f4.png," [74, 13, 49, 33, 30, 21, 78]","'74, 13, 49, 33, 30, 21, 78'","[74, 49, 13, 33, 30, 21, 78]",False,sans-serif,#fee4b3,1.0,630057fe-c8f2-4707-ae7b-06364b6896c3,2,7
5,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-5_gen-5_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-d61514a2-cf65-4b7b-84f2-8e03e9e8a3f4.png," [74, 49, 13, 33, 30, 21, 78]","'74, 49, 13, 33, 30, 21, 78'","[74, 49, 13, 33, 30, 21, 78]",True,sans-serif,#fee4b3,1.0,630057fe-c8f2-4707-ae7b-06364b6896c3,3,7
6,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-6_gen-6_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6cc95ffd-87ee-4d2d-a512-7c1fa93a61f3.png," [46, 43, 41, 41, 7, 95, 75, 92]","'46, 43, 41, 41, 7, 95, 75, 92'","[46, 43, 41, 41, 95, 75, 92, 7]",False,sans-serif,#fee4b3,1.0,11fff3af-b69f-4bff-8ee5-ecd00b3ed7fd,1,8
6,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-6_gen-6_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6cc95ffd-87ee-4d2d-a512-7c1fa93a61f3.png," [46, 43, 41, 41, 7, 95, 75, 92]","'46, 43, 41, 41, 7, 95, 75, 92'","[46, 43, 41, 41, 95, 75, 92, 7]",False,sans-serif,#fee4b3,1.0,11fff3af-b69f-4bff-8ee5-ecd00b3ed7fd,2,8
6,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-6_gen-6_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6cc95ffd-87ee-4d2d-a512-7c1fa93a61f3.png," [46, 43, 41, 41, 7, 95, 75, 92]","'46, 43, 41, 41, 7, 95, 75, 92'","[46, 43, 41, 41, 95, 75, 92, 7]",False,sans-serif,#fee4b3,1.0,11fff3af-b69f-4bff-8ee5-ecd00b3ed7fd,3,8
6,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-6_gen-6_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6cc95ffd-87ee-4d2d-a512-7c1fa93a61f3.png," [7, 41, 43, 46, 41, 92, 95, 75]","'7, 41, 43, 46, 41, 92, 95, 75'","[7, 41, 43, 46, 41, 92, 95, 75]",True,sans-serif,#fee4b3,1.0,49f0ce69-1be6-46de-9391-43080e4e3306,1,8
6,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-6_gen-6_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6cc95ffd-87ee-4d2d-a512-7c1fa93a61f3.png," `[7, 41, 43, 46, 41, 92, 95, 75]`","'7, 41, 43, 46, 41, 92, 95, 75'","[7, 41, 43, 46, 41, 92, 95, 75]",True,sans-serif,#fee4b3,1.0,49f0ce69-1be6-46de-9391-43080e4e3306,2,8
6,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-6_gen-6_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6cc95ffd-87ee-4d2d-a512-7c1fa93a61f3.png," [7, 41, 43, 46, 41, 92, 95, 75]","'7, 41, 43, 46, 41, 92, 95, 75'","[7, 41, 43, 46, 41, 92, 95, 75]",True,sans-serif,#fee4b3,1.0,49f0ce69-1be6-46de-9391-43080e4e3306,3,8
6,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-6_gen-6_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6cc95ffd-87ee-4d2d-a512-7c1fa93a61f3.png," [43, 46, 41, 7, 41, 95, 92, 75]","'43, 46, 41, 7, 41, 95, 92, 75'","[46, 43, 41, 41, 7, 95, 92, 75]",False,sans-serif,#fee4b3,1.0,afc695f7-3247-43f9-abaf-005d081a3f79,1,8
6,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-6_gen-6_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6cc95ffd-87ee-4d2d-a512-7c1fa93a61f3.png," [43, 46, 41, 7, 41, 95, 92, 75]","'43, 46, 41, 7, 41, 95, 92, 75'","[46, 43, 41, 41, 7, 95, 92, 75]",False,sans-serif,#fee4b3,1.0,afc695f7-3247-43f9-abaf-005d081a3f79,2,8
6,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-6_gen-6_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6cc95ffd-87ee-4d2d-a512-7c1fa93a61f3.png," [43, 46, 41, 7, 41, 95, 92, 75]","'43, 46, 41, 7, 41, 95, 92, 75'","[46, 43, 41, 41, 7, 95, 92, 75]",False,sans-serif,#fee4b3,1.0,afc695f7-3247-43f9-abaf-005d081a3f79,3,8
