run_id,generation_id,variation_id,format_id,attempt_id,structure,task,text_prompt,image_prompt,response,predicted,ground_truth,match,similarity,node_font,node_color,node_shape,edge_width,arrow_style,num_nodes,num_edges,dgl_graph,resolution,task_id,image_id
11,1-0,1,2,2,undirected_graph,breadth_first_search,'Provide a list[int] of vertices representing the breadth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_2-wid_10-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_35d99c38-1bfd-4bf1-9640-bf78a72e576d.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffff00,o,1.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,55c76930-a2a1-47ac-8e78-c5fbbe298751,35d99c38-1bfd-4bf1-9640-bf78a72e576d
12,1-0,1,2,3,undirected_graph,breadth_first_search,'Provide a list[int] of vertices representing the breadth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_2-wid_10-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_35d99c38-1bfd-4bf1-9640-bf78a72e576d.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffff00,o,1.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,55c76930-a2a1-47ac-8e78-c5fbbe298751,35d99c38-1bfd-4bf1-9640-bf78a72e576d
13,1-0,1,2,1,undirected_graph,depth_first_search,'Provide a list[int] of vertices representing the depth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_2-wid_10-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_35d99c38-1bfd-4bf1-9640-bf78a72e576d.png,"[1, 3, 2]","[1, 3, 2]","[1, 3, 2]",True,100.0,sans-serif,#ffff00,o,1.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,55e78bf4-fbcb-4817-b9d9-21a2afa5e7f5,35d99c38-1bfd-4bf1-9640-bf78a72e576d
14,1-0,1,2,2,undirected_graph,depth_first_search,'Provide a list[int] of vertices representing the depth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_2-wid_10-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_35d99c38-1bfd-4bf1-9640-bf78a72e576d.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffff00,o,1.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,55e78bf4-fbcb-4817-b9d9-21a2afa5e7f5,35d99c38-1bfd-4bf1-9640-bf78a72e576d
15,1-0,1,2,3,undirected_graph,depth_first_search,'Provide a list[int] of vertices representing the depth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_2-wid_10-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_35d99c38-1bfd-4bf1-9640-bf78a72e576d.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffff00,o,1.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,55e78bf4-fbcb-4817-b9d9-21a2afa5e7f5,35d99c38-1bfd-4bf1-9640-bf78a72e576d
16,1-0,1,2,1,undirected_graph,adjacency_list,"'Provide a dict[int, list[int]] of vertices and their edges representing the adjacency list for the image of the undirected graph.'",images/undirected_graph/ug-gen_1_0-var_1-fmt_2-wid_10-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_35d99c38-1bfd-4bf1-9640-bf78a72e576d.png,"{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [3, 2], 3: [1, 2], 2: [3, 1]}",True,100.0,sans-serif,#ffff00,o,1.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,66d2bfa8-b199-4b5f-8386-76b511d2ed79,35d99c38-1bfd-4bf1-9640-bf78a72e576d
17,1-0,1,2,2,undirected_graph,adjacency_list,"'Provide a dict[int, list[int]] of vertices and their edges representing the adjacency list for the image of the undirected graph.'",images/undirected_graph/ug-gen_1_0-var_1-fmt_2-wid_10-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_35d99c38-1bfd-4bf1-9640-bf78a72e576d.png,"{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [3, 2], 3: [1, 2], 2: [3, 1]}",True,100.0,sans-serif,#ffff00,o,1.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,66d2bfa8-b199-4b5f-8386-76b511d2ed79,35d99c38-1bfd-4bf1-9640-bf78a72e576d
18,1-0,1,2,3,undirected_graph,adjacency_list,"'Provide a dict[int, list[int]] of vertices and their edges representing the adjacency list for the image of the undirected graph.'",images/undirected_graph/ug-gen_1_0-var_1-fmt_2-wid_10-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_35d99c38-1bfd-4bf1-9640-bf78a72e576d.png,"```python{1: [2, 3], 2: [1, 3], 3: [1, 2]}```","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [3, 2], 3: [1, 2], 2: [3, 1]}",True,100.0,sans-serif,#ffff00,o,1.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,66d2bfa8-b199-4b5f-8386-76b511d2ed79,35d99c38-1bfd-4bf1-9640-bf78a72e576d
19,1-0,1,3,1,undirected_graph,breadth_first_search,'Provide a list[int] of vertices representing the breadth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_713d5543-7976-44fe-b464-c44e79139bf3.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,9ff44706-7191-4c41-9318-707845148c59,713d5543-7976-44fe-b464-c44e79139bf3
20,1-0,1,3,2,undirected_graph,breadth_first_search,'Provide a list[int] of vertices representing the breadth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_713d5543-7976-44fe-b464-c44e79139bf3.png,"The breadth-first search traversal starting from vertex 1 is: [1, 2, 3] ","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,9ff44706-7191-4c41-9318-707845148c59,713d5543-7976-44fe-b464-c44e79139bf3
21,1-0,1,3,3,undirected_graph,breadth_first_search,'Provide a list[int] of vertices representing the breadth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_713d5543-7976-44fe-b464-c44e79139bf3.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,9ff44706-7191-4c41-9318-707845148c59,713d5543-7976-44fe-b464-c44e79139bf3
22,1-0,1,3,1,undirected_graph,depth_first_search,'Provide a list[int] of vertices representing the depth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_713d5543-7976-44fe-b464-c44e79139bf3.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,f5f11a81-e582-4d9e-a91b-a120ff6d8daa,713d5543-7976-44fe-b464-c44e79139bf3
23,1-0,1,3,2,undirected_graph,depth_first_search,'Provide a list[int] of vertices representing the depth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_713d5543-7976-44fe-b464-c44e79139bf3.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,f5f11a81-e582-4d9e-a91b-a120ff6d8daa,713d5543-7976-44fe-b464-c44e79139bf3
24,1-0,1,3,3,undirected_graph,depth_first_search,'Provide a list[int] of vertices representing the depth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_713d5543-7976-44fe-b464-c44e79139bf3.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,f5f11a81-e582-4d9e-a91b-a120ff6d8daa,713d5543-7976-44fe-b464-c44e79139bf3
25,1-0,1,3,1,undirected_graph,adjacency_list,"'Provide a dict[int, list[int]] of vertices and their edges representing the adjacency list for the image of the undirected graph.'",images/undirected_graph/ug-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_713d5543-7976-44fe-b464-c44e79139bf3.png,"```python{1: [2, 3], 2: [1, 3], 3: [1, 2]}```","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [3, 2], 3: [1, 2], 2: [3, 1]}",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,99982a9d-13a6-45c7-bc98-96b4d8376e5e,713d5543-7976-44fe-b464-c44e79139bf3
26,1-0,1,3,2,undirected_graph,adjacency_list,"'Provide a dict[int, list[int]] of vertices and their edges representing the adjacency list for the image of the undirected graph.'",images/undirected_graph/ug-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_713d5543-7976-44fe-b464-c44e79139bf3.png,"{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [3, 2], 3: [1, 2], 2: [3, 1]}",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,99982a9d-13a6-45c7-bc98-96b4d8376e5e,713d5543-7976-44fe-b464-c44e79139bf3
27,1-0,1,3,3,undirected_graph,adjacency_list,"'Provide a dict[int, list[int]] of vertices and their edges representing the adjacency list for the image of the undirected graph.'",images/undirected_graph/ug-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_713d5543-7976-44fe-b464-c44e79139bf3.png,"```python{1: [2, 3], 2: [1, 3], 3: [1, 2]}```","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [3, 2], 3: [1, 2], 2: [3, 1]}",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,99982a9d-13a6-45c7-bc98-96b4d8376e5e,713d5543-7976-44fe-b464-c44e79139bf3
28,1-0,1,4,1,undirected_graph,breadth_first_search,'Provide a list[int] of vertices representing the breadth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_4-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_034c855d-2af5-4737-997b-9405290587da.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffff00,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,c53de812-705e-4e14-abdc-9fed7470c519,034c855d-2af5-4737-997b-9405290587da
29,1-0,1,4,2,undirected_graph,breadth_first_search,'Provide a list[int] of vertices representing the breadth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_4-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_034c855d-2af5-4737-997b-9405290587da.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffff00,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,c53de812-705e-4e14-abdc-9fed7470c519,034c855d-2af5-4737-997b-9405290587da
30,1-0,1,4,3,undirected_graph,breadth_first_search,'Provide a list[int] of vertices representing the breadth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_4-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_034c855d-2af5-4737-997b-9405290587da.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffff00,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,c53de812-705e-4e14-abdc-9fed7470c519,034c855d-2af5-4737-997b-9405290587da
31,1-0,1,4,1,undirected_graph,depth_first_search,'Provide a list[int] of vertices representing the depth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_4-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_034c855d-2af5-4737-997b-9405290587da.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffff00,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,b271cc79-ea41-407c-95dd-99051a0ca485,034c855d-2af5-4737-997b-9405290587da
32,1-0,1,4,2,undirected_graph,depth_first_search,'Provide a list[int] of vertices representing the depth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_4-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_034c855d-2af5-4737-997b-9405290587da.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffff00,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,b271cc79-ea41-407c-95dd-99051a0ca485,034c855d-2af5-4737-997b-9405290587da
33,1-0,1,4,3,undirected_graph,depth_first_search,'Provide a list[int] of vertices representing the depth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_1-fmt_4-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_034c855d-2af5-4737-997b-9405290587da.png,"[1, 2, 3]","[1, 2, 3]","[1, 3, 2]",False,33.33333333333333,sans-serif,#ffff00,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,b271cc79-ea41-407c-95dd-99051a0ca485,034c855d-2af5-4737-997b-9405290587da
34,1-0,1,4,1,undirected_graph,adjacency_list,"'Provide a dict[int, list[int]] of vertices and their edges representing the adjacency list for the image of the undirected graph.'",images/undirected_graph/ug-gen_1_0-var_1-fmt_4-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_034c855d-2af5-4737-997b-9405290587da.png,"{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [3, 2], 3: [1, 2], 2: [3, 1]}",True,100.0,sans-serif,#ffff00,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,669be860-a45a-461e-9532-4126e6247bca,034c855d-2af5-4737-997b-9405290587da
35,1-0,1,4,2,undirected_graph,adjacency_list,"'Provide a dict[int, list[int]] of vertices and their edges representing the adjacency list for the image of the undirected graph.'",images/undirected_graph/ug-gen_1_0-var_1-fmt_4-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_034c855d-2af5-4737-997b-9405290587da.png,"{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [3, 2], 3: [1, 2], 2: [3, 1]}",True,100.0,sans-serif,#ffff00,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,669be860-a45a-461e-9532-4126e6247bca,034c855d-2af5-4737-997b-9405290587da
36,1-0,1,4,3,undirected_graph,adjacency_list,"'Provide a dict[int, list[int]] of vertices and their edges representing the adjacency list for the image of the undirected graph.'",images/undirected_graph/ug-gen_1_0-var_1-fmt_4-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_034c855d-2af5-4737-997b-9405290587da.png,"{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [3, 2], 3: [1, 2], 2: [3, 1]}",True,100.0,sans-serif,#ffff00,o,5.0,-|>,3,3,"{1: [3, 2], 2: [3, 1], 3: [1, 2]}",512,669be860-a45a-461e-9532-4126e6247bca,034c855d-2af5-4737-997b-9405290587da
37,1-0,2,1,1,undirected_graph,breadth_first_search,'Provide a list[int] of vertices representing the breadth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_2-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_b4bed7e3-cfaa-4ca8-9ae3-5049b32b0e3f.png,"[1, 2, 3]","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#ffffff,o,1.0,-|>,3,3,"{1: [2, 3], 2: [1, 3], 3: [2, 1]}",512,b5f4d22a-e9f6-41d7-bdd8-09b328331436,b4bed7e3-cfaa-4ca8-9ae3-5049b32b0e3f
38,1-0,2,1,2,undirected_graph,breadth_first_search,'Provide a list[int] of vertices representing the breadth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_2-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_b4bed7e3-cfaa-4ca8-9ae3-5049b32b0e3f.png,"[1, 2, 3]","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#ffffff,o,1.0,-|>,3,3,"{1: [2, 3], 2: [1, 3], 3: [2, 1]}",512,b5f4d22a-e9f6-41d7-bdd8-09b328331436,b4bed7e3-cfaa-4ca8-9ae3-5049b32b0e3f
39,1-0,2,1,3,undirected_graph,breadth_first_search,'Provide a list[int] of vertices representing the breadth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_2-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_b4bed7e3-cfaa-4ca8-9ae3-5049b32b0e3f.png,"[1, 2, 3]","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#ffffff,o,1.0,-|>,3,3,"{1: [2, 3], 2: [1, 3], 3: [2, 1]}",512,b5f4d22a-e9f6-41d7-bdd8-09b328331436,b4bed7e3-cfaa-4ca8-9ae3-5049b32b0e3f
40,1-0,2,1,1,undirected_graph,depth_first_search,'Provide a list[int] of vertices representing the depth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_2-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_b4bed7e3-cfaa-4ca8-9ae3-5049b32b0e3f.png,"[1, 3, 2]","[1, 3, 2]","[1, 2, 3]",False,33.33333333333333,sans-serif,#ffffff,o,1.0,-|>,3,3,"{1: [2, 3], 2: [1, 3], 3: [2, 1]}",512,b9c07f12-bb56-43f3-9b93-e1b6fd585c1b,b4bed7e3-cfaa-4ca8-9ae3-5049b32b0e3f
41,1-0,2,1,2,undirected_graph,depth_first_search,'Provide a list[int] of vertices representing the depth-first search traversal for the image of the undirected graph starting from vertex 1.',images/undirected_graph/ug-gen_1_0-var_2-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_b4bed7e3-cfaa-4ca8-9ae3-5049b32b0e3f.png,"[1, 3, 2]","[1, 3, 2]","[1, 2, 3]",False,33.33333333333333,sans-serif,#ffffff,o,1.0,-|>,3,3,"{1: [2, 3], 2: [1, 3], 3: [2, 1]}",512,b9c07f12-bb56-43f3-9b93-e1b6fd585c1b,b4bed7e3-cfaa-4ca8-9ae3-5049b32b0e3f
