run_id,generation_id,variation_id,format_id,attempt_id,structure,task,text_prompt,image_prompt,response,predicted,ground_truth,match,similarity,node_font,node_color,node_shape,edge_width,arrow_style,num_nodes,resolution,task_id,image_id
15,1-0,1,2,3,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_83427977-dda6-439c-983e-c901db63f67a.png," [20, 64, 75]","[20, 64, 75]","[20, 64, 75]",True,100.0,sans-serif,#ffff00,o,5.0,-|>,3,512,047291c7-09f2-4c58-b05a-76c93b55de6d,83427977-dda6-439c-983e-c901db63f67a
16,1-0,1,2,1,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_83427977-dda6-439c-983e-c901db63f67a.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#ffff00,o,5.0,-|>,3,512,6cd52724-2108-4cf0-8d2d-c7634e478451,83427977-dda6-439c-983e-c901db63f67a
17,1-0,1,2,2,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_83427977-dda6-439c-983e-c901db63f67a.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#ffff00,o,5.0,-|>,3,512,6cd52724-2108-4cf0-8d2d-c7634e478451,83427977-dda6-439c-983e-c901db63f67a
18,1-0,1,2,3,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_50-col_ffff00-fnt_sansserif-shp_o-arw_0-res_512-idn_83427977-dda6-439c-983e-c901db63f67a.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#ffff00,o,5.0,-|>,3,512,6cd52724-2108-4cf0-8d2d-c7634e478451,83427977-dda6-439c-983e-c901db63f67a
19,1-0,1,3,1,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ff0000-fnt_sansserif-shp_o-arw_0-res_512-idn_dc7e01b1-64ce-45d4-9e40-4973c62e868b.png," [64, 20, 75]","[64, 20, 75]","[64, 20, 75]",True,100.0,sans-serif,#ff0000,o,5.0,-|>,3,512,87a49469-419b-4cc2-9db9-c63b07944912,dc7e01b1-64ce-45d4-9e40-4973c62e868b
20,1-0,1,3,2,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ff0000-fnt_sansserif-shp_o-arw_0-res_512-idn_dc7e01b1-64ce-45d4-9e40-4973c62e868b.png," [64, 20, 75]","[64, 20, 75]","[64, 20, 75]",True,100.0,sans-serif,#ff0000,o,5.0,-|>,3,512,87a49469-419b-4cc2-9db9-c63b07944912,dc7e01b1-64ce-45d4-9e40-4973c62e868b
21,1-0,1,3,3,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ff0000-fnt_sansserif-shp_o-arw_0-res_512-idn_dc7e01b1-64ce-45d4-9e40-4973c62e868b.png," [64, 20, 75]","[64, 20, 75]","[64, 20, 75]",True,100.0,sans-serif,#ff0000,o,5.0,-|>,3,512,87a49469-419b-4cc2-9db9-c63b07944912,dc7e01b1-64ce-45d4-9e40-4973c62e868b
22,1-0,1,3,1,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ff0000-fnt_sansserif-shp_o-arw_0-res_512-idn_dc7e01b1-64ce-45d4-9e40-4973c62e868b.png," [20, 64, 75]","[20, 64, 75]","[20, 64, 75]",True,100.0,sans-serif,#ff0000,o,5.0,-|>,3,512,89bf37a2-34e0-4c6a-a70c-8df3ad9a0377,dc7e01b1-64ce-45d4-9e40-4973c62e868b
23,1-0,1,3,2,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ff0000-fnt_sansserif-shp_o-arw_0-res_512-idn_dc7e01b1-64ce-45d4-9e40-4973c62e868b.png," [20, 64, 75]","[20, 64, 75]","[20, 64, 75]",True,100.0,sans-serif,#ff0000,o,5.0,-|>,3,512,89bf37a2-34e0-4c6a-a70c-8df3ad9a0377,dc7e01b1-64ce-45d4-9e40-4973c62e868b
24,1-0,1,3,3,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ff0000-fnt_sansserif-shp_o-arw_0-res_512-idn_dc7e01b1-64ce-45d4-9e40-4973c62e868b.png," [20, 64, 75]","[20, 64, 75]","[20, 64, 75]",True,100.0,sans-serif,#ff0000,o,5.0,-|>,3,512,89bf37a2-34e0-4c6a-a70c-8df3ad9a0377,dc7e01b1-64ce-45d4-9e40-4973c62e868b
25,1-0,1,3,1,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ff0000-fnt_sansserif-shp_o-arw_0-res_512-idn_dc7e01b1-64ce-45d4-9e40-4973c62e868b.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#ff0000,o,5.0,-|>,3,512,26aa9609-9239-4a1e-9c1b-f9d0acd2bb5d,dc7e01b1-64ce-45d4-9e40-4973c62e868b
26,1-0,1,3,2,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ff0000-fnt_sansserif-shp_o-arw_0-res_512-idn_dc7e01b1-64ce-45d4-9e40-4973c62e868b.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#ff0000,o,5.0,-|>,3,512,26aa9609-9239-4a1e-9c1b-f9d0acd2bb5d,dc7e01b1-64ce-45d4-9e40-4973c62e868b
27,1-0,1,3,3,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ff0000-fnt_sansserif-shp_o-arw_0-res_512-idn_dc7e01b1-64ce-45d4-9e40-4973c62e868b.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#ff0000,o,5.0,-|>,3,512,26aa9609-9239-4a1e-9c1b-f9d0acd2bb5d,dc7e01b1-64ce-45d4-9e40-4973c62e868b
28,1-0,1,4,1,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_4-wid_50-col_00ff00-fnt_sansserif-shp_o-arw_0-res_512-idn_2d8109d2-4334-4f0a-b178-363cf177099e.png," [64, 20, 75]","[64, 20, 75]","[64, 20, 75]",True,100.0,sans-serif,#00ff00,o,5.0,-|>,3,512,678d04ed-16fc-45c3-b2b4-5d45c54bcb32,2d8109d2-4334-4f0a-b178-363cf177099e
29,1-0,1,4,2,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_4-wid_50-col_00ff00-fnt_sansserif-shp_o-arw_0-res_512-idn_2d8109d2-4334-4f0a-b178-363cf177099e.png," [64, 20, 75]","[64, 20, 75]","[64, 20, 75]",True,100.0,sans-serif,#00ff00,o,5.0,-|>,3,512,678d04ed-16fc-45c3-b2b4-5d45c54bcb32,2d8109d2-4334-4f0a-b178-363cf177099e
30,1-0,1,4,3,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_4-wid_50-col_00ff00-fnt_sansserif-shp_o-arw_0-res_512-idn_2d8109d2-4334-4f0a-b178-363cf177099e.png," [64, 20, 75]","[64, 20, 75]","[64, 20, 75]",True,100.0,sans-serif,#00ff00,o,5.0,-|>,3,512,678d04ed-16fc-45c3-b2b4-5d45c54bcb32,2d8109d2-4334-4f0a-b178-363cf177099e
31,1-0,1,4,1,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_4-wid_50-col_00ff00-fnt_sansserif-shp_o-arw_0-res_512-idn_2d8109d2-4334-4f0a-b178-363cf177099e.png," [20, 64, 75]","[20, 64, 75]","[20, 64, 75]",True,100.0,sans-serif,#00ff00,o,5.0,-|>,3,512,eacd9a0f-fec1-484f-81f8-d8425ff01626,2d8109d2-4334-4f0a-b178-363cf177099e
32,1-0,1,4,2,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_4-wid_50-col_00ff00-fnt_sansserif-shp_o-arw_0-res_512-idn_2d8109d2-4334-4f0a-b178-363cf177099e.png," [20, 64, 75]","[20, 64, 75]","[20, 64, 75]",True,100.0,sans-serif,#00ff00,o,5.0,-|>,3,512,eacd9a0f-fec1-484f-81f8-d8425ff01626,2d8109d2-4334-4f0a-b178-363cf177099e
33,1-0,1,4,3,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_4-wid_50-col_00ff00-fnt_sansserif-shp_o-arw_0-res_512-idn_2d8109d2-4334-4f0a-b178-363cf177099e.png," [20, 64, 75]","[20, 64, 75]","[20, 64, 75]",True,100.0,sans-serif,#00ff00,o,5.0,-|>,3,512,eacd9a0f-fec1-484f-81f8-d8425ff01626,2d8109d2-4334-4f0a-b178-363cf177099e
34,1-0,1,4,1,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_4-wid_50-col_00ff00-fnt_sansserif-shp_o-arw_0-res_512-idn_2d8109d2-4334-4f0a-b178-363cf177099e.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#00ff00,o,5.0,-|>,3,512,82194d77-7188-4c64-87da-17987da08b7e,2d8109d2-4334-4f0a-b178-363cf177099e
35,1-0,1,4,2,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_4-wid_50-col_00ff00-fnt_sansserif-shp_o-arw_0-res_512-idn_2d8109d2-4334-4f0a-b178-363cf177099e.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#00ff00,o,5.0,-|>,3,512,82194d77-7188-4c64-87da-17987da08b7e,2d8109d2-4334-4f0a-b178-363cf177099e
36,1-0,1,4,3,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_4-wid_50-col_00ff00-fnt_sansserif-shp_o-arw_0-res_512-idn_2d8109d2-4334-4f0a-b178-363cf177099e.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#00ff00,o,5.0,-|>,3,512,82194d77-7188-4c64-87da-17987da08b7e,2d8109d2-4334-4f0a-b178-363cf177099e
37,1-0,1,5,1,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_5-wid_50-col_0000ff-fnt_sansserif-shp_o-arw_0-res_512-idn_ed1c81ab-89b0-48ff-b557-733c8fba1490.png," [64, 20, 75]","[64, 20, 75]","[64, 20, 75]",True,100.0,sans-serif,#0000ff,o,5.0,-|>,3,512,9b1013aa-0a46-40f4-85a5-89a69f82185e,ed1c81ab-89b0-48ff-b557-733c8fba1490
38,1-0,1,5,2,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_5-wid_50-col_0000ff-fnt_sansserif-shp_o-arw_0-res_512-idn_ed1c81ab-89b0-48ff-b557-733c8fba1490.png," [64, 20, 75]","[64, 20, 75]","[64, 20, 75]",True,100.0,sans-serif,#0000ff,o,5.0,-|>,3,512,9b1013aa-0a46-40f4-85a5-89a69f82185e,ed1c81ab-89b0-48ff-b557-733c8fba1490
39,1-0,1,5,3,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_5-wid_50-col_0000ff-fnt_sansserif-shp_o-arw_0-res_512-idn_ed1c81ab-89b0-48ff-b557-733c8fba1490.png," [64, 20, 75]","[64, 20, 75]","[64, 20, 75]",True,100.0,sans-serif,#0000ff,o,5.0,-|>,3,512,9b1013aa-0a46-40f4-85a5-89a69f82185e,ed1c81ab-89b0-48ff-b557-733c8fba1490
40,1-0,1,5,1,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_5-wid_50-col_0000ff-fnt_sansserif-shp_o-arw_0-res_512-idn_ed1c81ab-89b0-48ff-b557-733c8fba1490.png," [20, 64, 75]","[20, 64, 75]","[20, 64, 75]",True,100.0,sans-serif,#0000ff,o,5.0,-|>,3,512,5e1a98b0-8443-45a5-b8d7-fa1d9463bb36,ed1c81ab-89b0-48ff-b557-733c8fba1490
41,1-0,1,5,2,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_5-wid_50-col_0000ff-fnt_sansserif-shp_o-arw_0-res_512-idn_ed1c81ab-89b0-48ff-b557-733c8fba1490.png," [20, 64, 75]","[20, 64, 75]","[20, 64, 75]",True,100.0,sans-serif,#0000ff,o,5.0,-|>,3,512,5e1a98b0-8443-45a5-b8d7-fa1d9463bb36,ed1c81ab-89b0-48ff-b557-733c8fba1490
42,1-0,1,5,3,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_5-wid_50-col_0000ff-fnt_sansserif-shp_o-arw_0-res_512-idn_ed1c81ab-89b0-48ff-b557-733c8fba1490.png," [20, 64, 75]","[20, 64, 75]","[20, 64, 75]",True,100.0,sans-serif,#0000ff,o,5.0,-|>,3,512,5e1a98b0-8443-45a5-b8d7-fa1d9463bb36,ed1c81ab-89b0-48ff-b557-733c8fba1490
43,1-0,1,5,1,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_5-wid_50-col_0000ff-fnt_sansserif-shp_o-arw_0-res_512-idn_ed1c81ab-89b0-48ff-b557-733c8fba1490.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#0000ff,o,5.0,-|>,3,512,f14d6ce6-7d71-4117-893e-ab0c07104b40,ed1c81ab-89b0-48ff-b557-733c8fba1490
44,1-0,1,5,2,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_5-wid_50-col_0000ff-fnt_sansserif-shp_o-arw_0-res_512-idn_ed1c81ab-89b0-48ff-b557-733c8fba1490.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#0000ff,o,5.0,-|>,3,512,f14d6ce6-7d71-4117-893e-ab0c07104b40,ed1c81ab-89b0-48ff-b557-733c8fba1490
45,1-0,1,5,3,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_5-wid_50-col_0000ff-fnt_sansserif-shp_o-arw_0-res_512-idn_ed1c81ab-89b0-48ff-b557-733c8fba1490.png," [20, 75, 64]","[20, 75, 64]","[20, 75, 64]",True,100.0,sans-serif,#0000ff,o,5.0,-|>,3,512,f14d6ce6-7d71-4117-893e-ab0c07104b40,ed1c81ab-89b0-48ff-b557-733c8fba1490
46,1-1,1,1,1,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_9b7f7781-2c7d-4c73-ab37-e27791945890.png," [34, 4, 49]","[34, 4, 49]","[34, 4, 49]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,c1672420-da5a-464e-880c-fc8d5a1e53f7,9b7f7781-2c7d-4c73-ab37-e27791945890
47,1-1,1,1,2,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_9b7f7781-2c7d-4c73-ab37-e27791945890.png," [34, 4, 49]","[34, 4, 49]","[34, 4, 49]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,c1672420-da5a-464e-880c-fc8d5a1e53f7,9b7f7781-2c7d-4c73-ab37-e27791945890
48,1-1,1,1,3,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_9b7f7781-2c7d-4c73-ab37-e27791945890.png," [34, 4, 49]","[34, 4, 49]","[34, 4, 49]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,c1672420-da5a-464e-880c-fc8d5a1e53f7,9b7f7781-2c7d-4c73-ab37-e27791945890
49,1-1,1,1,1,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_9b7f7781-2c7d-4c73-ab37-e27791945890.png," [34, 4, 49]","[34, 4, 49]","[34, 49, 4]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,512,88530c3c-6609-44ac-a55e-44e98ebf12ae,9b7f7781-2c7d-4c73-ab37-e27791945890
50,1-1,1,1,2,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_9b7f7781-2c7d-4c73-ab37-e27791945890.png," [34, 4, 49]","[34, 4, 49]","[34, 49, 4]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,512,88530c3c-6609-44ac-a55e-44e98ebf12ae,9b7f7781-2c7d-4c73-ab37-e27791945890
51,1-1,1,1,3,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_9b7f7781-2c7d-4c73-ab37-e27791945890.png," [34, 4, 49]","[34, 4, 49]","[34, 49, 4]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,512,88530c3c-6609-44ac-a55e-44e98ebf12ae,9b7f7781-2c7d-4c73-ab37-e27791945890
