run,n_generation,n_variation,n_format,structure,task_type,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,similarity,node_font,node_color,edge_width,task_id,attempt,num_nodes,resolution
1,1,1,1,binary_search_tree,pre_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [81, 93, 91]","[81, 93, 91]","[81, 93, 91]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,pre_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[81, 93, 91]`","[81, 93, 91]","[81, 93, 91]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,pre_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [81, 93, 91]","[81, 93, 91]","[81, 93, 91]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,in_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [91, 81, 93]","[91, 81, 93]","[81, 91, 93]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,in_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [91, 81, 93]","[91, 81, 93]","[81, 91, 93]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,in_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [91, 81, 93]","[91, 81, 93]","[81, 91, 93]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,post_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [81, 91, 93]","[81, 91, 93]","[91, 93, 81]",False,0.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,post_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [81, 91, 93]","[81, 91, 93]","[91, 93, 81]",False,0.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,post_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [81, 91, 93]","[81, 91, 93]","[91, 93, 81]",False,0.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,2,1,1,binary_search_tree,pre_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[10, 76, 27, 25, 82, 86]`","[10, 76, 27, 25, 82, 86]","[10, 76, 27, 25, 82, 86]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,binary_search_tree,pre_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[10, 76, 27, 25, 82, 86]`","[10, 76, 27, 25, 82, 86]","[10, 76, 27, 25, 82, 86]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,binary_search_tree,pre_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[10, 76, 27, 25, 82, 86]`","[10, 76, 27, 25, 82, 86]","[10, 76, 27, 25, 82, 86]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,binary_search_tree,in_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[25, 27, 10, 76, 82, 86]`","[25, 27, 10, 76, 82, 86]","[10, 25, 27, 76, 82, 86]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,binary_search_tree,in_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[25, 27, 10, 76, 82, 86]`","[25, 27, 10, 76, 82, 86]","[10, 25, 27, 76, 82, 86]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,binary_search_tree,in_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[25, 27, 10, 76, 82, 86]`","[25, 27, 10, 76, 82, 86]","[10, 25, 27, 76, 82, 86]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,binary_search_tree,post_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[25, 27, 10, 82, 86, 76]`","[25, 27, 10, 82, 86, 76]","[25, 27, 86, 82, 76, 10]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,binary_search_tree,post_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[25, 27, 10, 82, 86, 76]`","[25, 27, 10, 82, 86, 76]","[25, 27, 86, 82, 76, 10]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,binary_search_tree,post_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[25, 27, 10, 82, 86, 76]`","[25, 27, 10, 82, 86, 76]","[25, 27, 86, 82, 76, 10]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
3,3,1,1,binary_search_tree,pre_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[56, 43, 40, 44, 50, 49, 21, 89, 90]`","[56, 43, 40, 44, 50, 49, 21, 89, 90]","[56, 43, 40, 50, 44, 49, 21, 89, 90]",False,77.77777777777779,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,binary_search_tree,pre_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[56, 43, 40, 44, 50, 49, 21, 89, 90]`","[56, 43, 40, 44, 50, 49, 21, 89, 90]","[56, 43, 40, 50, 44, 49, 21, 89, 90]",False,77.77777777777779,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,binary_search_tree,pre_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[56, 43, 40, 44, 50, 49, 21, 89, 90]`","[56, 43, 40, 44, 50, 49, 21, 89, 90]","[56, 43, 40, 50, 44, 49, 21, 89, 90]",False,77.77777777777779,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,binary_search_tree,in_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [40, 43, 44, 50, 49, 21, 56, 89, 90]","[40, 43, 44, 50, 49, 21, 56, 89, 90]","[40, 43, 44, 49, 21, 50, 56, 89, 90]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,binary_search_tree,in_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[40, 43, 44, 50, 49, 21, 56, 89, 90]`","[40, 43, 44, 50, 49, 21, 56, 89, 90]","[40, 43, 44, 49, 21, 50, 56, 89, 90]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,binary_search_tree,in_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," `[40, 43, 44, 50, 49, 21, 56, 89, 90]`","[40, 43, 44, 50, 49, 21, 56, 89, 90]","[40, 43, 44, 49, 21, 50, 56, 89, 90]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,binary_search_tree,post_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [40, 44, 43, 50, 49, 21, 89, 90, 56]","[40, 44, 43, 50, 49, 21, 89, 90, 56]","[40, 21, 49, 44, 50, 43, 90, 89, 56]",False,22.22222222222222,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,binary_search_tree,post_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [40, 44, 43, 50, 49, 21, 89, 90, 56]","[40, 44, 43, 50, 49, 21, 89, 90, 56]","[40, 21, 49, 44, 50, 43, 90, 89, 56]",False,22.22222222222222,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,binary_search_tree,post_order,'Provide a single-line python list representing the post-order traversal.',images/binary_search_tree/bst_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-c0033ba4-08dd-46b9-9bd9-b71454682877.png," [40, 44, 43, 50, 49, 21, 89, 90, 56]","[40, 44, 43, 50, 49, 21, 89, 90, 56]","[40, 21, 49, 44, 50, 43, 90, 89, 56]",False,22.22222222222222,sans-serif,#fee4b3,1.0,None,3,9,512
1,1,1,1,undirected_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```python[1, 2, 3]```","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," [1, 2, 3]","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```python[1, 2, 3]```","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," `[1, 2, 3]`","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," `[1, 2, 3]`","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," `[1, 2, 3]`","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```pythonadj_list = {1: [2, 3], 2: [1, 3], 3: [1, 2]}```","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [2, 1]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```pythonadj_list = {1: [2, 3], 2: [1, 3], 3: [1, 2]}```","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [2, 1]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```pythonadj_list = {1: [2, 3], 2: [1, 3], 3: [1, 2]}```","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [2, 1]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
