run_id,generation_id,variation_id,format_id,attempt_id,structure,task,text_prompt,image_prompt,response,predicted,ground_truth,match,similarity,node_font,node_color,node_shape,edge_width,arrow_style,num_nodes,resolution,task_id,image_id
11,1-0,1,2,2,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_4f6b1cc3-afb6-42aa-ac51-7295acd76c85.png," [54, 74, 58]","[54, 74, 58]","[58, 74, 54]",False,33.33333333333333,sans-serif,#ffffff,o,3.0,-|>,3,512,9d96530c-ab20-4127-a776-ddfccfd139ef,4f6b1cc3-afb6-42aa-ac51-7295acd76c85
12,1-0,1,2,3,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_4f6b1cc3-afb6-42aa-ac51-7295acd76c85.png," [74, 54, 58]","[74, 54, 58]","[58, 74, 54]",False,33.33333333333333,sans-serif,#ffffff,o,3.0,-|>,3,512,9d96530c-ab20-4127-a776-ddfccfd139ef,4f6b1cc3-afb6-42aa-ac51-7295acd76c85
13,1-0,1,2,1,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_4f6b1cc3-afb6-42aa-ac51-7295acd76c85.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,82eeda6a-8eaa-4712-b406-abcb6c293760,4f6b1cc3-afb6-42aa-ac51-7295acd76c85
14,1-0,1,2,2,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_4f6b1cc3-afb6-42aa-ac51-7295acd76c85.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,82eeda6a-8eaa-4712-b406-abcb6c293760,4f6b1cc3-afb6-42aa-ac51-7295acd76c85
15,1-0,1,2,3,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_4f6b1cc3-afb6-42aa-ac51-7295acd76c85.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,82eeda6a-8eaa-4712-b406-abcb6c293760,4f6b1cc3-afb6-42aa-ac51-7295acd76c85
16,1-0,1,2,1,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_4f6b1cc3-afb6-42aa-ac51-7295acd76c85.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,3ef77877-e915-49af-8b09-46ab26020cd9,4f6b1cc3-afb6-42aa-ac51-7295acd76c85
17,1-0,1,2,2,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_4f6b1cc3-afb6-42aa-ac51-7295acd76c85.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,3ef77877-e915-49af-8b09-46ab26020cd9,4f6b1cc3-afb6-42aa-ac51-7295acd76c85
18,1-0,1,2,3,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_4f6b1cc3-afb6-42aa-ac51-7295acd76c85.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,3ef77877-e915-49af-8b09-46ab26020cd9,4f6b1cc3-afb6-42aa-ac51-7295acd76c85
19,1-0,1,3,1,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_5e6ab6bf-3a49-47c8-af9c-171738eadecf.png," [54, 74, 58]","[54, 74, 58]","[58, 74, 54]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,512,7a3befe0-62ad-4c6e-8c58-63d71cbcc94f,5e6ab6bf-3a49-47c8-af9c-171738eadecf
20,1-0,1,3,2,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_5e6ab6bf-3a49-47c8-af9c-171738eadecf.png," [54, 74, 58]","[54, 74, 58]","[58, 74, 54]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,512,7a3befe0-62ad-4c6e-8c58-63d71cbcc94f,5e6ab6bf-3a49-47c8-af9c-171738eadecf
21,1-0,1,3,3,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_5e6ab6bf-3a49-47c8-af9c-171738eadecf.png," [54, 74, 58]","[54, 74, 58]","[58, 74, 54]",False,33.33333333333333,sans-serif,#ffffff,o,5.0,-|>,3,512,7a3befe0-62ad-4c6e-8c58-63d71cbcc94f,5e6ab6bf-3a49-47c8-af9c-171738eadecf
22,1-0,1,3,1,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_5e6ab6bf-3a49-47c8-af9c-171738eadecf.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,63748cdc-3d11-4d0f-8923-562199538a59,5e6ab6bf-3a49-47c8-af9c-171738eadecf
23,1-0,1,3,2,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_5e6ab6bf-3a49-47c8-af9c-171738eadecf.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,63748cdc-3d11-4d0f-8923-562199538a59,5e6ab6bf-3a49-47c8-af9c-171738eadecf
24,1-0,1,3,3,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_5e6ab6bf-3a49-47c8-af9c-171738eadecf.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,63748cdc-3d11-4d0f-8923-562199538a59,5e6ab6bf-3a49-47c8-af9c-171738eadecf
25,1-0,1,3,1,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_5e6ab6bf-3a49-47c8-af9c-171738eadecf.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,4cb1122c-b474-4abb-9534-8f343a658521,5e6ab6bf-3a49-47c8-af9c-171738eadecf
26,1-0,1,3,2,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_5e6ab6bf-3a49-47c8-af9c-171738eadecf.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,4cb1122c-b474-4abb-9534-8f343a658521,5e6ab6bf-3a49-47c8-af9c-171738eadecf
27,1-0,1,3,3,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_0-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_5e6ab6bf-3a49-47c8-af9c-171738eadecf.png," [54, 74, 58]","[54, 74, 58]","[54, 74, 58]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,4cb1122c-b474-4abb-9534-8f343a658521,5e6ab6bf-3a49-47c8-af9c-171738eadecf
28,1-1,1,1,1,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_f822a19a-86c4-4588-b9f0-4396f2e668b7.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,1.0,-|>,3,512,f457fa81-a659-4933-8833-297997208813,f822a19a-86c4-4588-b9f0-4396f2e668b7
29,1-1,1,1,2,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_f822a19a-86c4-4588-b9f0-4396f2e668b7.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,1.0,-|>,3,512,f457fa81-a659-4933-8833-297997208813,f822a19a-86c4-4588-b9f0-4396f2e668b7
30,1-1,1,1,3,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_f822a19a-86c4-4588-b9f0-4396f2e668b7.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,1.0,-|>,3,512,f457fa81-a659-4933-8833-297997208813,f822a19a-86c4-4588-b9f0-4396f2e668b7
31,1-1,1,1,1,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_f822a19a-86c4-4588-b9f0-4396f2e668b7.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,1.0,-|>,3,512,7b7e0ad5-7694-4998-8286-fd708705463e,f822a19a-86c4-4588-b9f0-4396f2e668b7
32,1-1,1,1,2,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_f822a19a-86c4-4588-b9f0-4396f2e668b7.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,1.0,-|>,3,512,7b7e0ad5-7694-4998-8286-fd708705463e,f822a19a-86c4-4588-b9f0-4396f2e668b7
33,1-1,1,1,3,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_f822a19a-86c4-4588-b9f0-4396f2e668b7.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,1.0,-|>,3,512,7b7e0ad5-7694-4998-8286-fd708705463e,f822a19a-86c4-4588-b9f0-4396f2e668b7
34,1-1,1,1,1,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_f822a19a-86c4-4588-b9f0-4396f2e668b7.png," [33, 87, 95]","[33, 87, 95]","[87, 95, 33]",False,33.33333333333333,sans-serif,#ffffff,o,1.0,-|>,3,512,9697c44a-d11e-4da1-85e4-9f7eab553e85,f822a19a-86c4-4588-b9f0-4396f2e668b7
35,1-1,1,1,2,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_f822a19a-86c4-4588-b9f0-4396f2e668b7.png," [33, 87, 95]","[33, 87, 95]","[87, 95, 33]",False,33.33333333333333,sans-serif,#ffffff,o,1.0,-|>,3,512,9697c44a-d11e-4da1-85e4-9f7eab553e85,f822a19a-86c4-4588-b9f0-4396f2e668b7
36,1-1,1,1,3,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_1-wid_10-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_f822a19a-86c4-4588-b9f0-4396f2e668b7.png," [33, 87, 95]","[33, 87, 95]","[87, 95, 33]",False,33.33333333333333,sans-serif,#ffffff,o,1.0,-|>,3,512,9697c44a-d11e-4da1-85e4-9f7eab553e85,f822a19a-86c4-4588-b9f0-4396f2e668b7
37,1-1,1,2,1,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_eeb16208-fb45-4a7c-ab49-af9d24849d07.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,31be8e59-de07-4d99-b0fb-3061f18ebb32,eeb16208-fb45-4a7c-ab49-af9d24849d07
38,1-1,1,2,2,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_eeb16208-fb45-4a7c-ab49-af9d24849d07.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,31be8e59-de07-4d99-b0fb-3061f18ebb32,eeb16208-fb45-4a7c-ab49-af9d24849d07
39,1-1,1,2,3,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_eeb16208-fb45-4a7c-ab49-af9d24849d07.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,31be8e59-de07-4d99-b0fb-3061f18ebb32,eeb16208-fb45-4a7c-ab49-af9d24849d07
40,1-1,1,2,1,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_eeb16208-fb45-4a7c-ab49-af9d24849d07.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,d286413e-c01b-43eb-9d9a-faf2fff4b334,eeb16208-fb45-4a7c-ab49-af9d24849d07
41,1-1,1,2,2,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_eeb16208-fb45-4a7c-ab49-af9d24849d07.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,d286413e-c01b-43eb-9d9a-faf2fff4b334,eeb16208-fb45-4a7c-ab49-af9d24849d07
42,1-1,1,2,3,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_eeb16208-fb45-4a7c-ab49-af9d24849d07.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,3.0,-|>,3,512,d286413e-c01b-43eb-9d9a-faf2fff4b334,eeb16208-fb45-4a7c-ab49-af9d24849d07
43,1-1,1,2,1,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_eeb16208-fb45-4a7c-ab49-af9d24849d07.png," [33, 95, 87]","[33, 95, 87]","[87, 95, 33]",False,33.33333333333333,sans-serif,#ffffff,o,3.0,-|>,3,512,bd92c09b-de08-4a7d-a030-527075c15add,eeb16208-fb45-4a7c-ab49-af9d24849d07
44,1-1,1,2,2,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_eeb16208-fb45-4a7c-ab49-af9d24849d07.png," [33, 95, 87]","[33, 95, 87]","[87, 95, 33]",False,33.33333333333333,sans-serif,#ffffff,o,3.0,-|>,3,512,bd92c09b-de08-4a7d-a030-527075c15add,eeb16208-fb45-4a7c-ab49-af9d24849d07
45,1-1,1,2,3,binary_tree,post_order,'Provide a single-line Python list[int] representing the post-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_2-wid_30-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_eeb16208-fb45-4a7c-ab49-af9d24849d07.png," [33, 87, 95]","[33, 87, 95]","[87, 95, 33]",False,33.33333333333333,sans-serif,#ffffff,o,3.0,-|>,3,512,bd92c09b-de08-4a7d-a030-527075c15add,eeb16208-fb45-4a7c-ab49-af9d24849d07
46,1-1,1,3,1,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_1b5eaa26-c226-48bd-bd8f-dbe24786dfca.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,90fb059f-5afa-4a69-903e-bd32d219606d,1b5eaa26-c226-48bd-bd8f-dbe24786dfca
47,1-1,1,3,2,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_1b5eaa26-c226-48bd-bd8f-dbe24786dfca.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,90fb059f-5afa-4a69-903e-bd32d219606d,1b5eaa26-c226-48bd-bd8f-dbe24786dfca
48,1-1,1,3,3,binary_tree,pre_order,'Provide a single-line Python list[int] representing the pre-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_1b5eaa26-c226-48bd-bd8f-dbe24786dfca.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,90fb059f-5afa-4a69-903e-bd32d219606d,1b5eaa26-c226-48bd-bd8f-dbe24786dfca
49,1-1,1,3,1,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_1b5eaa26-c226-48bd-bd8f-dbe24786dfca.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,69288585-88a3-47a8-af0b-680d33fa55dd,1b5eaa26-c226-48bd-bd8f-dbe24786dfca
50,1-1,1,3,2,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_1b5eaa26-c226-48bd-bd8f-dbe24786dfca.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,69288585-88a3-47a8-af0b-680d33fa55dd,1b5eaa26-c226-48bd-bd8f-dbe24786dfca
51,1-1,1,3,3,binary_tree,in_order,'Provide a single-line Python list[int] representing the in-order traversal for the image of the binary tree.',images/binary_tree/bit-gen_1_1-var_1-fmt_3-wid_50-col_ffffff-fnt_sansserif-shp_o-arw_0-res_512-idn_1b5eaa26-c226-48bd-bd8f-dbe24786dfca.png," [33, 95, 87]","[33, 95, 87]","[33, 95, 87]",True,100.0,sans-serif,#ffffff,o,5.0,-|>,3,512,69288585-88a3-47a8-af0b-680d33fa55dd,1b5eaa26-c226-48bd-bd8f-dbe24786dfca
